Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Papua New Guinea,PNG,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,18.73699951,18.87199974,18.95299911,19.05200005,19.28700066,19.8010006,20.28700066,20.87400055,20.99099922,21.04299927,21.77400017,22.05999947,22.67000008,23.42700005,24.0720005,25.00600052,26.01499939,26.69099998,27.47800064,28.50200081,29.58099937,30.62800026,31.68199921,32.42499924,33.17499924,34.00099945,34.89699936,35.69100189,36.80599976,37.48699951
Poland,POL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,48.35499954,50.33200073,52.51800156,54.7519989,56.60100174,57.75899887,59.125,60.30400085,61.47999954,62.79800034,62.04999924,63.72200012,65.61599731,65.7480011,66.25299835,67.54299927,68.02100372,68.35199738,70.08399963,71.18800354,71.24700165,72.19100189,72.97299957,73.28099823,73.21800232,73.79799652,73.96099854,74.22299957,74.69400024,75.11299896
Pre-demographic dividend,PRE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,24.41705614,24.53791344,24.69641358,24.90754362,25.17413099,25.52233608,25.87383358,26.29711093,26.66554607,26.99209964,27.40028562,27.87058456,28.3916298,28.92567083,29.46655166,30.16000511,30.78207524,31.47288905,32.27831894,33.01925925,33.80950567,34.51535495,34.89030342,35.49038212,36.17810083,36.53007926,36.90679538,37.48853523,38.00987347,38.48260803
Puerto Rico,PRI,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,80.30599976,80.49700165,80.39600372,81.65100098,82.2480011,83.5039978,84.53700256,85.71700287,85.29399872,85.14499664,86.0019989,87.87200165,88.21600342,88.98400116,88.75,88.44000244,89.5039978,89.79499817,89.95999908,90.16899872,90.44799805,90.68099976,90.88200378,91.06199646,91.21800232,91.36699677,91.50700378,91.64099884,91.74700165,91.84700012
"Korea, Dem. People’s Rep.",PRK,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,21.55599976,21.61400032,21.6970005,21.87000084,21.96500015,22.1439991,22.25300026,22.54400063,23.125,23.52700043,24.10000038,24.59900093,25.05699921,25.59399986,26.16799927,26.54999924,26.9279995,27.56800079,28.02300072,28.49500084,29.11199951,29.71699905,30.29199982,30.88899994,31.37700081,32.1590004,32.54499817,32.91799927,33.35300064,33.78900146
Portugal,PRT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,61.85100174,62.67499924,63.50299835,63.17100143,64.66400146,64.57700348,64.51799774,60.12099838,62.17100143,63.14899826,63.14199829,64.99199677,65.32299805,67.70700073,68.47499847,68.82800293,69.52700043,71.33000183,72.30500031,73.13400269,75.40899658,76.26999664,77.35600281,78.71800232,79.3710022,80.06500244,80.53800201,80.71099854,81.04199982,81.38200378
Paraguay,PRY,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,67.3710022,67.45600128,67.74700165,68.00700378,68.45999908,68.72799683,68.98400116,69.16899872,69.26599884,69.32499695,69.82499695,70.44999695,70.3219986,64.69599915,68.52899933,70.65599823,68.69200134,72.61399841,69.07499695,73.21700287,71.67500305,69.29699707,75.98000336,74.94400024,76.40599823,76.97599792,76.40000153,77.2519989,77.60500336,77.94200134
West Bank and Gaza,PSE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,49.59899902,49.49499893,49.69200134,49.67900085,50.14799881,50.77500153,51.35800171,51.69599915,52.24900055,53.89899826,62.92900085,61.05899811,57.92499924,57.58599854,58.54700089,55.94599915,53.39199829,59.5870018,65.30699921,70.81300354,68.99500275,67.39900208,68.80500031,68.47599792,75.31099701,79.28500366,80.59400177,83.66999817,83.7539978,84.01599884
Pacific island small states,PSS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,35.50174754,35.6746231,35.84500363,36.19610928,36.3534714,36.84376354,37.30982996,38.09187521,38.93231313,40.10979417,41.62681147,41.51399505,41.36683708,42.26031263,43.65721791,44.36903391,44.76713229,45.54878603,46.55921992,46.83943875,47.43047027,48.43422946,49.82219865,50.80023051,52.06834289,52.83358177,53.54268822,54.48633757,55.16467745,55.79140095
Post-demographic dividend,PST,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,73.84893393,74.43013022,75.25310002,75.97607591,76.5997598,77.31495941,77.92853843,78.59313443,79.26761907,79.78344398,80.50529718,81.29172446,81.89689544,82.49836646,83.02808306,83.42573811,83.70477425,84.29594937,85.28277411,85.64236763,85.67055245,85.87704193,86.11916392,86.48900664,86.64680039,86.86208431,86.87224147,86.8973792,87.12705238,87.33366644
French Polynesia,PYF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,80.45800018,80.82700348,81.19000244,81.55200195,82.03399658,82.49500275,83.18199921,83.92299652,84.5719986,85.18900299,85.86299896,86.43900299,86.66999817,86.90399933,87.09200287,87.29000092,87.46399689,87.8789978,88.20200348,88.55400085,88.87200165,89.15399933,89.45200348,89.78099823,90.06900024,90.35099792,90.64499664,90.93000031,91.17199707,91.36000061
Qatar,QAT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,97.80899811,97.84600067,97.84700012,97.83000183,97.81400299,97.81700134,97.97799683,97.83100128,97.51899719,97.13500214,96.65499878,96.7009964,96.6289978,96.66999817,96.34400177,96.05799866,94.875,95.70600128,93.36599731,94.82700348,95.94999695,95.74700165,95.63400269,94.84999847,94.07900238,93.51599884,93.4980011,93.62999725,93.61599731,93.60500336
Romania,ROU,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.61500168,32.53900146,31,29.54899979,29.50600052,32.05599976,31.74799919,32.06700134,31.69000053,31.70700073,31.69599915,35.51699829,36.35300064,40.98099899,42.18099976,43.27199936,44.3370018,45.77000046,47.34999847,47.74499893,49.04299927,49.00500107,49.57699966,50.02299881,54.40399933,56.36399841,56.02799988,56.3370018,57.00400162,57.47999954
Russian Federation,RUS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,55.61199951,55.61600113,56.31399918,58.27299881,60.74900055,63.12400055,68.81400299,69.8690033,65.44499969,65.98100281,67.41799927,68.04799652,69.63999939,70.68900299,71.04499817,71.81700134,73.0490036,74.26200104,75.96099854,76.76899719,77.26100159,77.52999878,77.71700287,78.30200195,78.82700348,78.98000336,80.17199707,80.26899719,80.51100159,80.7539978
Rwanda,RWA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,4.815999985,4.919000149,5.017000198,4.986999989,5.129000187,5.254000187,5.328999996,5.381999969,5.407999992,5.552000046,5.771999836,6.100999832,6.475999832,6.914000034,7.388999939,7.874000072,8.345999718,8.949000359,9.55700016,10.19999981,10.90699959,11.67599964,14.80500031,18.9260006,20.73200035,22.03899956,23.48999977,24.79100037,25.66200066,26.39699936
South Asia,SAS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,11.86876091,12.08372539,12.40052051,12.51346025,12.83281857,13.29176608,13.52057977,13.7033014,13.91391629,14.18631751,14.54393657,14.94347403,15.20687812,15.48601297,15.762884,16.13435778,16.46237199,16.93584728,17.31841323,17.72946436,19.04981829,20.38871831,21.02432611,21.63999881,22.19375644,22.84839957,24.15387407,25.23479234,25.82838536,26.37036094
Saudi Arabia,SAU,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,97.26999664,97.33799744,97.38600159,97.41400146,97.4280014,97.41400146,97.38400269,97.34200287,97.26999664,96.23000336,98.125,98.16899872,98.31400299,98.4280014,98.51499939,98.56700134,98.20400238,98.66999817,98.40899658,98.31500244,98.19999695,98.07299805,97.90699768,98.05999756,97.89099884,97.83599854,97.62799835,97.34500122,97.51300049,97.58300018
Sudan,SDN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.79199982,28.65099907,28.85700035,29.59700012,29.40399933,29.18499947,28.96100044,29.69300079,29.97999954,30.15200043,30.6060009,30.80200005,31.13800049,31.96199989,32.29899979,32.7120018,32.40299988,32.61800003,34.06299973,35.11199951,35.5340004,35.7859993,36.68700027,37.31700134,38.06800079,38.70800018,39.32500076,40.36100006,41.34500122,42.17599869
Senegal,SEN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,44.52399826,44.77700043,45.05099869,45.25099945,45.76499939,46.19800186,46.72600174,47.38800049,48.15800095,48.90499878,49.59999847,50.16899872,51.32300186,52.36600113,53.55699921,54.53499985,55.64099884,56.83599854,57.90999985,59.1230011,60.13800049,61.49700165,62.74700165,64.21700287,65.5739975,66.67900085,67.76899719,68.73100281,69.54100037,70.26100159
Singapore,SGP,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,67.02400208,67.85500336,69.64399719,71.45200348,74.88500214,73.96199799,72.88300323,74.27200317,74.65799713,76.53700256,78.52600098,78.86299896,78.93699646,79.89499664,81.90499878,82.14099884,81.73899841,82.39099884,83.34600067,84.33799744,85.25800323,85.25700378,85.26899719,87.36399841,87.44200134,87.82299805,88.35600281,88.7539978,89.05400085,89.26399994
Solomon Islands,SLB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.28900146,38.08800125,38.22399902,38.54600143,38.52600098,39.28699875,39.73899841,40.85900116,41.74100113,43.97000122,47.01100159,45.62400055,44.09700012,45.14300156,47.39300156,48.10900116,47.83200073,49.0870018,50.7120018,50.83399963,51.20899963,52.10699844,53.39699936,54.22900009,55.49900055,56.12099838,56.78900146,57.5890007,58.27700043,58.93399811
Sierra Leone,SLE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,22.28499985,22.20999908,22.41200066,22.5720005,22.60199928,22.87700081,22.95800018,23.27899933,23.4829998,24.00399971,24.03899956,25.11400032,25.75200081,26.39299965,27.48699951,28.70199966,30.21699905,31.75300026,33.24700165,34.85100174,36.61999893,38.6230011,40.81100082,42.80199814,43.11000061,44.06499863,45.0340004,45.8730011,46.63499832,47.29600143
El Salvador,SLV,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,66.47200012,66.58200073,66.45999908,66.7480011,67.20899963,67.8809967,68.28700256,68.66500092,71.06600189,71.90899658,73.77600098,73.85299683,74.26300049,74.95600128,75.12999725,76.3030014,75.83100128,74.64199829,76.93099976,76.22699738,74.78800201,76.51699829,77.93399811,77.91500092,76.60700226,78.84799957,77.96199799,78.70500183,79.21099854,79.5490036
San Marino,SMR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,7.145999908,7.125,7.173999786,7.118999958,7.171000004,7.269000053,7.311999798,7.418000221,7.550000191,7.698999882,7.868000031,8.052000046,8.234999657,8.413000107,8.595000267,8.770999908,9.036999702,9.206999779,9.380000114,9.555999756,9.734999657,9.914999962,10.11200047,10.32299995,10.56299973,10.79300022,10.99199963,11.22399998,11.44099998,11.64400005
Serbia,SRB,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,51.31200027,51.38999939,51.30099869,51.60800171,51.90499878,52.39599991,53.02199936,53.42499924,53.86600113,54.2480011,55.15200043,55.84899902,56.47800064,57.45399857,59.19100189,62.14699936,60.84000015,58.00299835,61.46699905,62.96500015,64.04199982,63.90999985,63.06000137,65.18800354,66.77600098,67.53099823,68.13999939,67.70800018,68.08799744,68.34700012
Sub-Saharan Africa (excluding high income),SSA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,26.17970046,26.35210271,26.57281391,26.82429904,27.1119694,27.47050954,27.80567741,28.16864805,28.49655088,28.62615866,28.8265472,28.92269076,29.23879146,29.67408886,29.97855862,30.65011895,31.39173967,32.35111547,33.11834026,33.79377924,34.66834388,35.51194766,36.15715582,36.91808693,37.65125201,38.04169362,38.56000546,39.12974796,39.58606366,40.01791366
South Sudan,SSD,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,11.27200031,11.47099972,11.67599964,11.93500042,12.18999958,12.4460001,12.64999962,12.93299961,13.12300014,13.42500019,13.86699963,14.26900005,14.6789999,14.96700001,15.31599998,15.64299965,15.91399956,16.1989994,16.39299965,16.69799995,16.73999977,16.57099915,17.35499954,17.85499954,17.93799973,17.89599991,17.94400024,18.28700066,18.9260006,19.51300049
Sub-Saharan Africa,SSF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,26.19699534,26.37099397,26.59353951,26.84696137,27.1375434,27.49585561,27.83147738,28.19396826,28.52240003,28.65294067,28.85830946,28.95867141,29.27411709,29.71402479,30.01942862,30.69305724,31.43400497,32.39446024,33.1624045,33.84123108,34.71569445,35.55914369,36.20639326,36.96729338,37.70088434,38.09021855,38.60832147,39.17714131,39.63241664,40.06318667
Small states,SST,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,54.60150948,55.41987708,56.78882017,57.49353876,58.16285063,58.83774914,59.63274012,60.32061858,61.21464871,62.12136703,62.7262288,63.22055605,63.92026137,64.31838792,64.94108153,65.78181878,66.14724662,66.54560097,66.91250313,67.41902633,67.66219591,68.14079684,68.49193349,68.92363126,69.5459865,70.07443481,70.31842298,70.69929543,71.0507277,71.28364206
Sao Tome and Principe,STP,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,73.16999817,73.34400177,73.53700256,73.8030014,74.03800201,74.34200287,74.66300201,75.07900238,75.5039978,75.94799805,77.33399963,77.79299927,78.6190033,78.27799988,80.63800049,81.28500366,81.81999969,82.58899689,83.06099701,83.68699646,84.18199921,84.66899872,85.18299866,85.67900085,86.16600037,86.60800171,87.04399872,87.43900299,87.81800079,88.16999817
Suriname,SUR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,90.78900146,90.76599884,91.36499786,90.8690033,91.3809967,93.02300262,91.86199951,87.06400299,87.30200195,87.43699646,87.5,87.18699646,87.03399658,86.67900085,86.80699921,86.92199707,87.07800293,87.15000153,87.45999908,87.53900146,87.61499786,87.71900177,87.90000153,88.16600037,88.35399628,88.46900177,88.60099792,88.72899628,88.84400177,88.93900299
Slovak Republic,SVK,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,59.49499893,61.21699905,62.66699982,63.78900146,65.01699829,65.15000153,66.27300262,67.45899963,69.14099884,70.20800018,71.48300171,69.51300049,70.6760025,70.86399841,72.1269989,72.82900238,73.45400238,73.39800262,75.77799988,77.13300323,77.20300293,77.40000153,79.09100342,78.34400177,77.91799927,77.42500305,77.31099701,78.2009964,78.58599854,78.91300201
Slovenia,SVN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,51.75999832,52.99700165,54.08800125,54.97999954,55.58800125,58.11700058,57.02399826,57.79000092,61.29899979,62.0019989,61.38000107,61.68600082,65.6210022,64.88400269,65.54499817,67.1190033,66.80899811,68.93000031,69.30699921,70.95899963,73.7519989,73.91400146,73.51200104,72.51799774,74.66999817,76.69999695,76.15100098,74.65000153,74.98200226,75.28600311
Sweden,SWE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,85.56400299,85.80999756,86.10800171,86.38200378,86.55200195,86.08599854,86.48000336,85.5719986,86.81099701,87.08899689,87.61399841,88.43800354,89.0019989,89.28299713,89.64299774,89.73899841,89.94400024,90.87599945,91.33799744,91.40699768,91.51999664,91.26100159,91.26599884,91.89199829,92.06700134,92.04100037,91.87400055,92.02700043,92.2009964,92.33599854
Eswatini,SWZ,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,50.93299866,51.16899872,51.44300079,51.75400162,52.07799911,52.43600082,52.82600021,53.30500031,53.84999847,54.41999817,55.09899902,55.75400162,56.44100189,57.13000107,57.76399994,58.40999985,59.06700134,59.7840004,60.4679985,61.14799881,61.83800125,62.46500015,63.11700058,63.79399872,64.46800232,65.125,65.78299713,66.45800018,67.05500031,67.59500122
Sint Maarten (Dutch part),SXM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.97800064,36.79399872,34.93000031,32.09799957,29.45000076,31.54400063,34.51800156,36.70899963,40.04800034,30.62599945,34.40100098,38.4109993,42.84600067,48.68500137,54.625,60.27600098,65.91000366,69.29699707,72.46199799,75.52899933,77.99099731,78.81400299,79.78700256,80.70500183,81.59500122,82.37799835,83.05000305,83.63899994,84.09600067,84.40399933
Turks and Caicos Islands,TCA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,12.90600014,13.24300003,13.23600006,13.6789999,13.91699982,14.2159996,14.57999992,15.01399994,15.24499989,15.5010004,16.02300072,16.50399971,17.0739994,17.61400032,18.28700066,18.56699944,18.96100044,19.35199928,20.04999924,20.53499985,20.89100075,21.44000053,22.22900009,22.79299927,23.26199913,23.52700043,23.74500084,24.16699982,24.53899956,24.97500038
East Asia & Pacific (IDA & IBRD countries),TEA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,22.34057476,22.95388344,24.54965064,26.29720123,28.30717314,29.37764329,30.15981871,30.59937784,31.03133174,31.22707319,31.68724335,32.58213173,33.20822271,34.86799149,35.62254484,36.86877328,37.3933186,38.28007781,39.5002432,40.11662146,41.31740664,41.92389222,44.25899528,46.26131462,47.84971235,49.36030381,50.7114458,51.57997906,52.40008093,53.13520844
Europe & Central Asia (IDA & IBRD countries),TEC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,48.23685125,48.70467715,49.67975606,50.06415325,51.22538472,52.54308218,55.18775949,55.78645107,54.44792497,55.39265436,56.34782255,57.65188338,59.03678796,60.57884652,61.38603309,62.34088159,63.32040054,64.16802364,65.43389201,65.82719963,66.12071531,66.65625156,67.04943108,68.33332673,69.22825283,69.77851037,70.38475498,70.70534885,71.07248124,71.37252857
Togo,TGO,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.90399933,33.07099915,33.20299911,33.67900085,34.10599899,34.66199875,35.39099884,35.78900146,36.34899902,36.68399811,37.20299911,37.67499924,38.40999985,39.1230011,39.84199905,40.52899933,41.125,41.97900009,42.79499817,43.67100143,44.47600174,45.38999939,46.20299911,47.0929985,47.98300171,48.75299835,49.61000061,50.44200134,51.18099976,51.85300064
Thailand,THA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,25.47200012,24.5890007,27.35700035,27.57900047,29.43300056,30.89599991,31.65399933,34.10100174,36.06800079,35.13499832,37.92399979,39.41600037,40.63700104,42.10100174,41.08800125,41.96300125,42.15499878,42.91500092,44.68899918,45.73699951,44.02899933,42.13700104,44.42599869,48.2480011,49.38600159,51.06700134,51.64699936,50.84899902,51.57500076,52.18999863
Tajikistan,TJK,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,15.66300011,15.69900036,15.75800037,15.78100014,15.86200047,15.89299965,16.03499985,16.35099983,16.62400055,16.87599945,17.4109993,17.95400047,18.56599998,19.13800049,20.21299934,21.29299927,22.46500015,23.70499992,24.97200012,25.61599922,26.31200027,27.07600021,27.88999939,28.71800041,29.49799919,30.26799965,30.94799995,31.66300011,32.49200058,33.18600082
Turkmenistan,TKM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.66199875,33.05199814,33.36199951,33.8370018,34.27600098,34.68500137,35.57099915,36.39400101,36.49300003,36.61600113,37.15599823,37.80199814,38.30899811,38.80500031,39.08399963,39.29499817,39.3030014,39.18500137,39.74900055,40.08200073,39.99599838,40.23300171,40.56800079,40.93099976,41.42699814,41.81700134,42.07600021,42.40499878,42.69100189,42.95000076
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,72.55118344,72.7093778,73.13624789,73.86757178,74.06277568,74.41163349,74.1937905,74.91768974,74.60662622,74.88115914,74.74289143,74.9470865,75.23884022,75.32693502,75.37255386,76.14873574,76.83618191,77.34110066,78.29420837,78.82716856,79.40181711,79.48432149,80.115953,80.28093816,80.49982379,80.82008013,80.74347943,80.69211202,80.93823875,81.12699577
Timor-Leste,TLS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,31.15999985,31.33099937,31.49099922,31.73699951,31.92900085,31.99600029,31.98600006,31.75600052,32.18199921,33.8219986,35.48400116,35.8390007,38.00299835,35.65200043,37.26399994,38.26100159,39.03900146,40.22700119,41.34000015,42.35200119,43.58800125,44.57099915,45.47900009,46.17300034,46.70800018,47.72000122,48.9659996,50.07699966,51.13399887,51.85599899
Middle East & North Africa (IDA & IBRD countries),TMN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,36.80779516,37.15008102,39.83379553,39.81862561,40.59113885,41.65817815,42.51344908,43.9894486,44.99505507,43.7329355,45.54680822,47.15626532,45.79593755,44.12596356,44.67597945,45.95226141,46.09324942,48.29633458,49.20885295,51.14336864,52.19559939,54.54345968,53.87285071,54.28693602,55.33036839,55.93814076,56.23642025,56.91319028,57.58874737,58.16449871
Tonga,TON,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,32.2480011,33.6570015,34.74300003,35.76499939,35.66400146,36.0019989,36.38499832,36.38399887,36.61000061,36.54399872,36.51100159,36.84199905,37.43199921,38.73400116,39.51699829,40.16500092,41.38399887,41.43099976,41.77600098,42.08399963,42.44100189,43.11800003,44.33800125,44.64799881,45.05799866,45.20100021,45.56299973,46.6269989,46.25,46.39799881
South Asia (IDA & IBRD),TSA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,11.86876091,12.08372539,12.40052051,12.51346025,12.83281857,13.29176608,13.52057977,13.7033014,13.91391629,14.18631751,14.54393657,14.94347403,15.20687812,15.48601297,15.762884,16.13435778,16.46237199,16.93584728,17.31841323,17.72946436,19.04981829,20.38871831,21.02432611,21.63999881,22.19375644,22.84839957,24.15387407,25.23479234,25.82838536,26.37036094
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,26.19699534,26.37099397,26.59353951,26.84696137,27.1375434,27.49585561,27.83147738,28.19396826,28.52240003,28.65294067,28.85830946,28.95867141,29.27411709,29.71402479,30.01942862,30.69305724,31.43400497,32.39446024,33.1624045,33.84123108,34.71569445,35.55914369,36.20639326,36.96729338,37.70088434,38.09021855,38.60832147,39.17714131,39.63241664,40.06318667
Trinidad and Tobago,TTO,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,77.68900299,80.09400177,80.30200195,80.15000153,82.02600098,82.40200043,83.04699707,83.06199646,83.91799927,83.57700348,83.80799866,83.53800201,84.58100128,82.64299774,82.07800293,82.03399658,82.94200134,82.52300262,83.66999817,83.87200165,84.44400024,85.64600372,85.82900238,86.15200043,85.66699982,85.78399658,86,86.0759964,86.22299957,86.33999634
Tunisia,TUN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.22200012,38.36999893,38.7820015,39.15800095,39.63700104,39.79100037,40.1780014,40.65399933,40.9980011,41.5019989,42.20999908,43.10800171,43.62599945,44.04000092,44.58499908,44.3429985,45.7159996,47.0909996,48.85400009,47.13800049,51.55799866,51.06499863,54.26399994,54.48899841,55.16600037,55.91799927,56.5909996,57.15999985,57.68700027,58.13399887
Turkey,TUR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,14.54300022,16.94300079,19.75600052,18.43300056,19.2310009,18.61899948,21.23399925,22.02499962,21.71100044,22.90399933,24.77000046,26.5189991,29.40800095,33.1629982,37.11899948,40.0320015,41.23899841,43.9620018,46.87599945,44.84500122,45.49700165,47.95299911,49.05199814,50.05199814,52.74900055,55.43000031,56.12599945,57.90200043,58.39099884,59.18500137
Tuvalu,TUV,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,11.1789999,11.24300003,11.33100033,11.43999958,11.59200001,11.77900028,11.9829998,12.22200012,12.58100033,13.04899979,13.74199963,14.94499969,16.24300003,17.70100021,19.23800087,20.87299919,21.32900047,21.8390007,22.43000031,23.01000023,23.66500092,24.38199997,25.17900085,26.02300072,26.74300003,27.4489994,28.15600014,28.88299942,29.46100044,29.98600006
Uganda,UGA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,14.59700012,14.75599957,14.95600033,15.19699955,15.4989996,15.79100037,16.07299995,16.39500046,16.83300018,17.19099998,17.63199997,18.19499969,18.76499939,19.2840004,19.80900002,20.46500015,21.00099945,21.62000084,22.3010006,22.76600075,23.37100029,23.96100044,19.30500031,18.88199997,18.95800018,18.97400093,19.05999947,19.37700081,19.70899963,20.0340004
Ukraine,UKR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.51800156,53.83300018,54.12900162,54.42499924,54.71900177,55.15200043,55.68299866,56.26300049,57.00299835,57.75699997,58.57400131,59.4090004,60.25999832,61.12099838,61.90399933,62.65999985,63.32400131,63.96099854,64.27100372,64.98600006,65.04599762,65.76599884,66.5719986,72.50099945,73.01300049,72.76000214,73.19300079,73.76599884,74.19000244,74.48100281
